id,text,homeAway,scoringPlay,participants,shootingPlay,pointsAttempted,period.number,athlete.id,coordinate.x,coordinate.y,type.categoryId,type.id,type.txt,gameId
401823009113924605,Corbin Zentner missed Three Point Jumper.,away,,[{'id': '5196671'}],True,3,2,5196671,43,16,1006,558,JumpShot,401823009
401813254114018057,Boden Skunberg missed Three Point Jumper.,home,,[{'id': '4702671'}],True,3,1,4702671,17,23,1006,558,JumpShot,401813254
401813254114018109,Kaspar Sepp missed Three Point Jumper.,away,,[{'id': '5176404'}],True,3,1,5176404,7,17,1006,558,JumpShot,401813254
401813254114018134,Kaspar Sepp missed Three Point Jumper.,away,,[{'id': '5176404'}],True,3,1,5176404,1,7,1006,558,JumpShot,401813254
401813254114018168,Johnny Kinziger missed Three Point Jumper.,home,,[{'id': '5176352'}],True,3,1,5176352,42,22,1006,558,JumpShot,401813254
401813254114018183,Adam Hinton made Three Point Jumper. Assisted by Kaspar Sepp.,away,True,"[{'id': '5106243'}, {'id': '5176404'}]",True,3,1,5106243,37,23,1003,558,JumpShot,401813254
401813254114018244,Chase Walker missed Three Point Jumper.,home,,[{'id': '5176354'}],True,3,1,5176354,31,24,1006,558,JumpShot,401813254
401813254114018326,DJ Nix missed Three Point Jumper.,away,,[{'id': '4684840'}],True,3,1,4684840,14,23,1006,558,JumpShot,401813254
401813254114018403,Boden Skunberg made Three Point Jumper.,home,True,[{'id': '4702671'}],True,3,1,4702671,27,24,1003,558,JumpShot,401813254
401813254114018453,Kaspar Sepp made Layup.,away,True,[{'id': '5176404'}],True,2,1,5176404,28,1,1002,572,LayUpShot,401813254
401813254114018753,Josh Baldwin missed Layup.,away,,[{'id': '5106245'}],True,2,1,5106245,22,2,1005,572,LayUpShot,401813254
401813254114018832,Adam Hinton made Three Point Jumper.,away,True,[{'id': '5106243'}],True,3,1,5106243,16,24,1003,558,JumpShot,401813254
401813254114018918,Ty Pence missed Layup.,home,,[{'id': '5176351'}],True,2,1,5176351,23,2,1005,572,LayUpShot,401813254
401813254114018943,Josh Baldwin missed Layup.,away,,[{'id': '5106245'}],True,2,1,5106245,27,2,1005,572,LayUpShot,401813254
401813254114019565,Corbin Zentner made Jumper.,away,True,[{'id': '5196671'}],True,2,1,5196671,32,14,1002,558,JumpShot,401813254
401813254114019656,Boden Skunberg missed Layup.,home,,[{'id': '4702671'}],True,2,1,4702671,27,0,1005,572,LayUpShot,401813254
401813254114019683,Corbin Zentner missed Three Point Jumper.,away,,[{'id': '5196671'}],True,3,1,5196671,5,14,1006,558,JumpShot,401813254
401813254114019796,Cooper Noard made Three Point Jumper. Assisted by Josh Baldwin.,away,True,"[{'id': '5106247'}, {'id': '5106245'}]",True,3,1,5106247,8,18,1003,558,JumpShot,401813254
401813254114019870,Cooper Noard missed Three Point Jumper.,away,,[{'id': '5106247'}],True,3,1,5106247,43,16,1006,558,JumpShot,401813254
401813254114020116,Ty'Reek Coleman made Layup.,home,True,[{'id': '5313853'}],True,2,1,5313853,23,1,1002,572,LayUpShot,401813254
401813254114020187,Ryan Burbach missed Three Point Jumper.,away,,[{'id': '5313691'}],True,3,1,5313691,49,1,1006,558,JumpShot,401813254
401813254114020274,Johnny Kinziger missed Jumper.,home,,[{'id': '5176352'}],True,2,1,5176352,43,11,1005,558,JumpShot,401813254
401813254114020386,Cooper Noard missed Free Throw.,away,,[{'id': '5106247'}],True,1,1,5106247,25,0,1004,540,MadeFreeThrow,401813254
401813254114020440,Cooper Noard made Free Throw.,away,True,[{'id': '5106247'}],True,1,1,5106247,25,0,1001,540,MadeFreeThrow,401813254
401813254114020673,Ty'Reek Coleman made Free Throw.,home,True,[{'id': '5313853'}],True,1,1,5313853,25,0,1001,540,MadeFreeThrow,401813254
401813254114020764,Ty'Reek Coleman made Free Throw.,home,True,[{'id': '5313853'}],True,1,1,5313853,25,0,1001,540,MadeFreeThrow,401813254
401813254114020814,Adam Hinton made Layup.,away,True,[{'id': '5106243'}],True,2,1,5106243,27,1,1002,572,LayUpShot,401813254
401813254114020893,Ty Pence made Jumper.,home,True,[{'id': '5176351'}],True,2,1,5176351,26,4,1002,558,JumpShot,401813254
401813254114020963,Kaspar Sepp made Layup.,away,True,[{'id': '5176404'}],True,2,1,5176404,27,1,1002,572,LayUpShot,401813254
401813254114021087,Boden Skunberg missed Three Point Jumper.,home,,[{'id': '4702671'}],True,3,1,4702671,30,24,1006,558,JumpShot,401813254
401813254114021932,Ty'Reek Coleman made Free Throw.,home,True,[{'id': '5313853'}],True,1,1,5313853,25,0,1001,540,MadeFreeThrow,401813254
401813254114022011,Ty'Reek Coleman made Free Throw.,home,True,[{'id': '5313853'}],True,1,1,5313853,25,0,1001,540,MadeFreeThrow,401813254
401813254114022086,Josh Baldwin missed Three Point Jumper.,away,,[{'id': '5106245'}],True,3,1,5106245,13,22,1006,558,JumpShot,401813254
401813254114022157,Ty'Reek Coleman made Three Point Jumper. Assisted by Johnny Kinziger.,home,True,"[{'id': '5313853'}, {'id': '5176352'}]",True,3,1,5313853,39,21,1003,558,JumpShot,401813254
401813254114022208,Adam Hinton missed Jumper.,away,,[{'id': '5106243'}],True,2,1,5106243,19,16,1005,558,JumpShot,401813254
401813254114022236,Ty'Reek Coleman made Layup.,home,True,[{'id': '5313853'}],True,2,1,5313853,28,1,1002,572,LayUpShot,401813254
401813254114022554,Josh Baldwin missed Three Point Jumper.,away,,[{'id': '5106245'}],True,3,1,5106245,2,6,1006,558,JumpShot,401813254
401813254114022638,Landon Wolf made Three Point Jumper. Assisted by Boden Skunberg.,home,True,"[{'id': '4897478'}, {'id': '4702671'}]",True,3,1,4897478,22,25,1003,558,JumpShot,401813254
401813254114022983,Boden Skunberg missed Jumper.,home,,[{'id': '4702671'}],True,2,1,4702671,11,1,1005,558,JumpShot,401813254
401813254114023024,Jacob Beccles missed Three Point Jumper.,away,,[{'id': '5175898'}],True,3,1,5175898,37,25,1006,558,JumpShot,401813254
401813254114023233,Ty'Reek Coleman made Three Point Jumper. Assisted by Cameron Barnes.,home,True,"[{'id': '5313853'}, {'id': '5174297'}]",True,3,1,5313853,49,-1,1003,558,JumpShot,401813254
401813254114023416,Ryan Burbach missed Three Point Jumper.,away,,[{'id': '5313691'}],True,3,1,5313691,31,26,1006,558,JumpShot,401813254
401813254114023489,Ty'Reek Coleman made Layup.,home,True,[{'id': '5313853'}],True,2,1,5313853,23,1,1002,572,LayUpShot,401813254
401813254114023576,Cooper Noard made Layup. Assisted by Kaspar Sepp.,away,True,"[{'id': '5106247'}, {'id': '5176404'}]",True,2,1,5106247,23,2,1002,572,LayUpShot,401813254
401813254114023625,Ty Pence missed Three Point Jumper.,home,,[{'id': '5176351'}],True,3,1,5176351,23,25,1006,558,JumpShot,401813254
401813254114023669,Cooper Noard missed Three Point Jumper.,away,,[{'id': '5106247'}],True,3,1,5106247,10,23,1006,558,JumpShot,401813254
401813254114023696,Landon Wolf made Layup. Assisted by Ty Pence.,home,True,"[{'id': '4897478'}, {'id': '5176351'}]",True,2,1,4897478,27,1,1002,572,LayUpShot,401813254
401813254114023785,Cooper Noard missed Three Point Jumper.,away,,[{'id': '5106247'}],True,3,1,5106247,47,1,1006,558,JumpShot,401813254
401813254114024475,Ty Pence missed Free Throw.,home,,[{'id': '5176351'}],True,1,1,5176351,25,0,1004,540,MadeFreeThrow,401813254
401813254114024511,Ty Pence missed Free Throw.,home,,[{'id': '5176351'}],True,1,1,5176351,25,0,1004,540,MadeFreeThrow,401813254
401813254114024643,DaMaryon Fishburn missed Jumper.,away,,[{'id': '5313688'}],True,2,1,5313688,20,12,1005,558,JumpShot,401813254
401813254114024800,Mason Klabo missed Jumper.,home,,[{'id': '5313852'}],True,2,1,5313852,29,8,1005,558,JumpShot,401813254
401813254114025015,DaMaryon Fishburn missed Free Throw.,away,,[{'id': '5313688'}],True,1,1,5313688,25,0,1004,540,MadeFreeThrow,401813254
401813254114025017,DaMaryon Fishburn made Free Throw.,away,True,[{'id': '5313688'}],True,1,1,5313688,25,0,1001,540,MadeFreeThrow,401813254
401813254114028273,Corbin Zentner missed Three Point Jumper.,away,,[{'id': '5196671'}],True,3,1,5196671,38,63,1006,558,JumpShot,401813254
401813254114025109,Jack Daugherty missed Three Point Jumper.,home,,[{'id': '5241373'}],True,3,1,5241373,14,22,1006,558,JumpShot,401813254
401813254114025153,Josh Baldwin made Layup. Assisted by DaMaryon Fishburn.,away,True,"[{'id': '5106245'}, {'id': '5313688'}]",True,2,1,5106245,22,2,1002,572,LayUpShot,401813254
401813254114025239,Johnny Kinziger made Jumper.,home,True,[{'id': '5176352'}],True,2,1,5176352,22,2,1002,558,JumpShot,401813254
401813254114025293,Josh Baldwin made Three Point Jumper. Assisted by Adam Hinton.,away,True,"[{'id': '5106245'}, {'id': '5106243'}]",True,3,1,5106245,20,24,1003,558,JumpShot,401813254
401813254114025388,Boden Skunberg missed Jumper.,home,,[{'id': '4702671'}],True,2,1,4702671,25,6,1005,558,JumpShot,401813254
401813254114026104,Gioacchino Panzini missed Free Throw.,away,,[{'id': '5241716'}],True,1,1,5241716,25,0,1004,540,MadeFreeThrow,401813254
401813254114026161,Gioacchino Panzini missed Free Throw.,away,,[{'id': '5241716'}],True,1,1,5241716,25,0,1004,540,MadeFreeThrow,401813254
401813254114026237,Ty'Reek Coleman missed Three Point Jumper.,home,,[{'id': '5313853'}],True,3,1,5313853,9,18,1006,558,JumpShot,401813254
401813254114026291,Kaspar Sepp missed Three Point Jumper.,away,,[{'id': '5176404'}],True,3,1,5176404,10,20,1006,558,JumpShot,401813254
401813254114026451,Mason Klabo missed Free Throw.,home,,[{'id': '5313852'}],True,1,1,5313852,25,0,1004,540,MadeFreeThrow,401813254
401813254114026749,Chase Walker made Free Throw.,home,True,[{'id': '5176354'}],True,1,1,5176354,25,0,1001,540,MadeFreeThrow,401813254
401813254114026788,Chase Walker made Free Throw.,home,True,[{'id': '5176354'}],True,1,1,5176354,25,0,1001,540,MadeFreeThrow,401813254
401813254114026985,Kaspar Sepp made Free Throw.,away,True,[{'id': '5176404'}],True,1,1,5176404,25,0,1001,540,MadeFreeThrow,401813254
401813254114027091,Kaspar Sepp made Free Throw.,away,True,[{'id': '5176404'}],True,1,1,5176404,25,0,1001,540,MadeFreeThrow,401813254
401813254114027133,Chase Walker missed Dunk.,home,,[{'id': '5176354'}],True,2,1,5176354,27,1,1005,574,DunkShot,401813254
401813254114027182,Chase Walker made Layup.,home,True,[{'id': '5176354'}],True,2,1,5176354,22,0,1002,572,LayUpShot,401813254
401813254114027201,Adam Hinton missed Layup.,away,,[{'id': '5106243'}],True,2,1,5106243,27,1,1005,572,LayUpShot,401813254
401813254114027283,Adam Hinton made Jumper. Assisted by Corbin Zentner.,away,True,"[{'id': '5106243'}, {'id': '5196671'}]",True,2,1,5106243,18,4,1002,558,JumpShot,401813254
401813254114027383,Mason Klabo missed Three Point Jumper.,home,,[{'id': '5313852'}],True,3,1,5313852,2,-1,1006,558,JumpShot,401813254
401813254114027455,Cooper Noard made Layup.,away,True,[{'id': '5106247'}],True,2,1,5106247,26,2,1002,572,LayUpShot,401813254
401813254114027525,Chase Walker made Jumper.,home,True,[{'id': '5176354'}],True,2,1,5176354,27,2,1002,558,JumpShot,401813254
401813254114027722,Cooper Noard missed Free Throw.,away,,[{'id': '5106247'}],True,1,1,5106247,25,0,1004,540,MadeFreeThrow,401813254
401813254114029801,Johnny Kinziger missed Jumper.,home,,[{'id': '5176352'}],True,2,2,5176352,34,4,1005,558,JumpShot,401813254
401813254114029848,Jacob Beccles made Layup.,away,True,[{'id': '5175898'}],True,2,2,5175898,28,1,1002,572,LayUpShot,401813254
401813254114029948,Boden Skunberg made Three Point Jumper.,home,True,[{'id': '4702671'}],True,3,2,4702671,10,19,1003,558,JumpShot,401813254
401813254114030058,Kaspar Sepp made Jumper. Assisted by Adam Hinton.,away,True,"[{'id': '5176404'}, {'id': '5106243'}]",True,2,2,5176404,34,3,1002,558,JumpShot,401813254
401813254114030134,Chase Walker missed Jumper.,home,,[{'id': '5176354'}],True,2,2,5176354,28,10,1005,558,JumpShot,401813254
401813254114030189,Cooper Noard missed Three Point Jumper.,away,,[{'id': '5106247'}],True,3,2,5106247,10,21,1006,558,JumpShot,401813254
401813254114030211,Johnny Kinziger missed Layup.,home,,[{'id': '5176352'}],True,2,2,5176352,30,5,1005,572,LayUpShot,401813254
401813254114030255,Chase Walker missed Two Point Tip Shot.,home,,[{'id': '5176354'}],True,2,2,5176354,25,1,1005,437,TipShot,401813254
401813254114030428,Cooper Noard missed Three Point Jumper.,away,,[{'id': '5106247'}],True,3,2,5106247,16,21,1006,558,JumpShot,401813254
401813254114030501,Kaspar Sepp missed Three Point Jumper.,away,,[{'id': '5176404'}],True,3,2,5176404,16,22,1006,558,JumpShot,401813254
401813254114030569,Chase Walker missed Layup.,home,,[{'id': '5176354'}],True,2,2,5176354,22,2,1005,572,LayUpShot,401813254
401813254114030571,Landon Wolf made Two Point Tip Shot.,home,True,[{'id': '4897478'}],True,2,2,4897478,25,1,1002,437,TipShot,401813254
401813254114030618,Kaspar Sepp missed Jumper.,away,,[{'id': '5176404'}],True,2,2,5176404,17,20,1005,558,JumpShot,401813254
401813254114030899,Josh Baldwin missed Three Point Jumper.,away,,[{'id': '5106245'}],True,3,2,5106245,33,23,1006,558,JumpShot,401813254
401813254114031084,Johnny Kinziger missed Three Point Jumper.,home,,[{'id': '5176352'}],True,3,2,5176352,49,3,1006,558,JumpShot,401813254
401813254114031370,Landon Moore missed Free Throw.,home,,[{'id': '5106612'}],True,1,2,5106612,25,0,1004,540,MadeFreeThrow,401813254
401813254114031448,Landon Moore made Free Throw.,home,True,[{'id': '5106612'}],True,1,2,5106612,25,0,1001,540,MadeFreeThrow,401813254
401813254114031534,Josh Baldwin missed Three Point Jumper.,away,,[{'id': '5106245'}],True,3,2,5106245,48,2,1006,558,JumpShot,401813254
401813254114031584,Brandon Lieb made Layup. Assisted by Landon Moore.,home,True,"[{'id': '4684285'}, {'id': '5106612'}]",True,2,2,4684285,26,1,1002,572,LayUpShot,401813254
401813254114031702,Cooper Noard made Jumper.,away,True,[{'id': '5106247'}],True,2,2,5106247,29,4,1002,558,JumpShot,401813254
401813254114031834,Johnny Kinziger missed Jumper.,home,,[{'id': '5176352'}],True,2,2,5176352,30,2,1005,558,JumpShot,401813254
401813254114032684,Corbin Zentner missed Three Point Jumper.,away,,[{'id': '5196671'}],True,3,2,5196671,19,23,1006,558,JumpShot,401813254
401813254114032708,Johnny Kinziger made Layup. Assisted by Brandon Lieb.,home,True,"[{'id': '5176352'}, {'id': '4684285'}]",True,2,2,5176352,23,2,1002,572,LayUpShot,401813254
401813254114032887,Ty'Reek Coleman missed Layup.,home,,[{'id': '5313853'}],True,2,2,5313853,23,2,1005,572,LayUpShot,401813254
401813254114033654,Adam Hinton missed Jumper.,away,,[{'id': '5106243'}],True,2,2,5106243,24,8,1005,558,JumpShot,401813254
401813254114033729,Jacob Beccles missed Jumper.,away,,[{'id': '5175898'}],True,2,2,5175898,28,5,1005,558,JumpShot,401813254
401813254114033867,Landon Moore missed Three Point Jumper.,home,,[{'id': '5106612'}],True,3,2,5106612,11,20,1006,558,JumpShot,401813254
401813254114033977,Cooper Noard missed Jumper.,away,,[{'id': '5106247'}],True,2,2,5106247,26,6,1005,558,JumpShot,401813254
401813254114034000,Landon Moore made Three Point Jumper. Assisted by Landon Wolf.,home,True,"[{'id': '5106612'}, {'id': '4897478'}]",True,3,2,5106612,42,19,1003,558,JumpShot,401813254
401813254114034107,Cooper Noard missed Three Point Jumper.,away,,[{'id': '5106247'}],True,3,2,5106247,36,24,1006,558,JumpShot,401813254
401813254114034122,Ty'Reek Coleman made Layup.,home,True,[{'id': '5313853'}],True,2,2,5313853,24,2,1002,572,LayUpShot,401813254
401813254114034724,Ty'Reek Coleman made Free Throw.,home,True,[{'id': '5313853'}],True,1,2,5313853,25,0,1001,540,MadeFreeThrow,401813254
401813254114034965,Adam Hinton made Free Throw.,away,True,[{'id': '5106243'}],True,1,2,5106243,25,0,1001,540,MadeFreeThrow,401813254
401813254114035075,Adam Hinton made Free Throw.,away,True,[{'id': '5106243'}],True,1,2,5106243,25,0,1001,540,MadeFreeThrow,401813254
401813254114035351,Ty'Reek Coleman made Free Throw.,home,True,[{'id': '5313853'}],True,1,2,5313853,25,0,1001,540,MadeFreeThrow,401813254
401813254114035354,Ty'Reek Coleman missed Free Throw.,home,,[{'id': '5313853'}],True,1,2,5313853,25,0,1004,540,MadeFreeThrow,401813254
401813254114035406,Chase Walker made Layup.,home,True,[{'id': '5176354'}],True,2,2,5176354,21,1,1002,572,LayUpShot,401813254
401813254114035605,Chase Walker made Free Throw.,home,True,[{'id': '5176354'}],True,1,2,5176354,25,0,1001,540,MadeFreeThrow,401813254
401813254114035673,DJ Nix missed Three Point Jumper.,away,,[{'id': '4684840'}],True,3,2,4684840,19,24,1006,558,JumpShot,401813254
401813254114035735,Landon Wolf missed Jumper.,home,,[{'id': '4897478'}],True,2,2,4897478,25,9,1005,558,JumpShot,401813254
401813254114035866,Josh Baldwin made Layup.,away,True,[{'id': '5106245'}],True,2,2,5106245,28,1,1002,572,LayUpShot,401813254
401813254114035886,Chase Walker made Layup.,home,True,[{'id': '5176354'}],True,2,2,5176354,25,4,1002,572,LayUpShot,401813254
401813254114036036,Chase Walker missed Free Throw.,home,,[{'id': '5176354'}],True,1,2,5176354,25,0,1004,540,MadeFreeThrow,401813254
401813254114036083,Chase Walker missed Three Point Jumper.,home,,[{'id': '5176354'}],True,3,2,5176354,9,19,1006,558,JumpShot,401813254
401813254114036248,Cooper Noard made Free Throw.,away,True,[{'id': '5106247'}],True,1,2,5106247,25,0,1001,540,MadeFreeThrow,401813254
401813254114036314,Cooper Noard made Free Throw.,away,True,[{'id': '5106247'}],True,1,2,5106247,25,0,1001,540,MadeFreeThrow,401813254
401813254114036444,Johnny Kinziger made Three Point Jumper. Assisted by Landon Moore.,home,True,"[{'id': '5176352'}, {'id': '5106612'}]",True,3,2,5176352,5,16,1003,558,JumpShot,401813254
401813254114036566,Jacob Beccles missed Three Point Jumper.,away,,[{'id': '5175898'}],True,3,2,5175898,40,21,1006,558,JumpShot,401813254
401813254114036898,Brandon Lieb missed Free Throw.,home,,[{'id': '4684285'}],True,1,2,4684285,25,0,1004,540,MadeFreeThrow,401813254
401813254114036900,Brandon Lieb missed Free Throw.,home,,[{'id': '4684285'}],True,1,2,4684285,25,0,1004,540,MadeFreeThrow,401813254
401813254114037055,Cooper Noard made Layup. Assisted by Josh Baldwin.,away,True,"[{'id': '5106247'}, {'id': '5106245'}]",True,2,2,5106247,23,1,1002,572,LayUpShot,401813254
401813254114037240,Ty'Reek Coleman missed Free Throw.,home,,[{'id': '5313853'}],True,1,2,5313853,25,0,1004,540,MadeFreeThrow,401813254
401813254114037289,Ty'Reek Coleman made Free Throw.,home,True,[{'id': '5313853'}],True,1,2,5313853,25,0,1001,540,MadeFreeThrow,401813254
401813254114037371,Cooper Noard missed Jumper.,away,,[{'id': '5106247'}],True,2,2,5106247,29,15,1005,558,JumpShot,401813254
401813254114037448,Jacob Beccles missed Layup.,away,,[{'id': '5175898'}],True,2,2,5175898,28,1,1005,572,LayUpShot,401813254
401813254114037518,Ryan Burbach made Layup. Assisted by Cooper Noard.,away,True,"[{'id': '5313691'}, {'id': '5106247'}]",True,2,2,5313691,27,1,1002,572,LayUpShot,401813254
401813254114037632,Johnny Kinziger made Layup.,home,True,[{'id': '5176352'}],True,2,2,5176352,22,2,1002,572,LayUpShot,401813254
401813254114038412,Jacob Beccles missed Layup.,away,,[{'id': '5175898'}],True,2,2,5175898,24,1,1005,572,LayUpShot,401813254
401813254114039321,Boden Skunberg made Free Throw.,home,True,[{'id': '4702671'}],True,1,2,4702671,25,0,1001,540,MadeFreeThrow,401813254
