id,text,homeAway,participants,shootingPlay,pointsAttempted,period.number,athlete.id,coordinate.x,coordinate.y,type.categoryId,type.id,type.txt,scoringPlay,gameId
401819779114118896,Rachel Kaus missed Layup.,away,[{'id': '5176408'}],True,2,2,5176408,28,2,1005,572,LayUpShot,,401819779
401819779114119264,Emily Pape made Free Throw.,away,[{'id': '5108938'}],True,1,2,5108938,25,0,1001,540,MadeFreeThrow,True,401819779
401819779114119310,Emily Pape made Free Throw.,away,[{'id': '5108938'}],True,1,2,5108938,25,0,1001,540,MadeFreeThrow,True,401819779
401819779114119318,Fatima Diakhate made Layup. Assisted by Carla Viegas.,home,"[{'id': '5105422'}, {'id': '5174412'}]",True,2,2,5105422,27,2,1002,572,LayUpShot,True,401819779
401819779114119456,Grace Renners missed Jumper.,away,[{'id': '5313305'}],True,2,2,5313305,24,14,1005,558,JumpShot,,401819779
401819779114119571,Jayda Queeley made Layup.,home,[{'id': '5312407'}],True,2,2,5312407,24,2,1002,572,LayUpShot,True,401819779
401819779114119588,Emily Pape missed Three Point Jumper.,away,[{'id': '5108938'}],True,3,2,5108938,8,18,1006,558,JumpShot,,401819779
401819779114119672,Emily Pape missed Three Point Jumper.,away,[{'id': '5108938'}],True,3,2,5108938,34,22,1006,558,JumpShot,,401819779
401819779114119743,Grace Renners missed Three Point Jumper.,away,[{'id': '5313305'}],True,3,2,5313305,38,20,1006,558,JumpShot,,401819779
401819779114119773,Nylah Wilson missed Three Point Jumper.,home,[{'id': '5312406'}],True,3,2,5312406,39,20,1006,558,JumpShot,,401819779
401819779114119775,Fatima Diakhate made Two Point Tip Shot.,home,[{'id': '5105422'}],True,2,2,5105422,25,1,1002,437,TipShot,True,401819779
401819779114121149,Lauren Rust missed Jumper.,home,[{'id': '5174429'}],True,2,3,5174429,22,8,1005,558,JumpShot,,401819779
401819779114121162,Kelsey Langston missed Three Point Jumper.,away,[{'id': '5241812'}],True,3,3,5241812,3,4,1006,558,JumpShot,,401819779
401819779114121323,Clarke Jackson made Free Throw.,away,[{'id': '5176410'}],True,1,3,5176410,25,0,1001,540,MadeFreeThrow,True,401819779
401819779114121373,Clarke Jackson missed Free Throw.,away,[{'id': '5176410'}],True,1,3,5176410,25,0,1004,540,MadeFreeThrow,,401819779
401819779114121443,Mikayla Johnson missed Three Point Jumper.,home,[{'id': '5136989'}],True,3,3,5136989,3,11,1006,558,JumpShot,,401819779
401819779114121541,Angel Jones made Jumper.,home,[{'id': '5109408'}],True,2,3,5109408,18,5,1002,558,JumpShot,True,401819779
401819779114121638,Emily Pape made Three Point Jumper. Assisted by Rachel Kaus.,away,"[{'id': '5108938'}, {'id': '5176408'}]",True,3,3,5108938,3,1,1003,558,JumpShot,True,401819779
401819779114121715,Mikayla Johnson missed Three Point Jumper.,home,[{'id': '5136989'}],True,3,3,5136989,2,8,1006,558,JumpShot,,401819779
401819779114121828,Rachel Kaus missed Three Point Jumper.,away,[{'id': '5176408'}],True,3,3,5176408,46,12,1006,558,JumpShot,,401819779
401819779114121832,Emily Pape missed Three Point Jumper.,away,[{'id': '5108938'}],True,3,3,5108938,48,8,1006,558,JumpShot,,401819779
401819779114121920,Mikayla Johnson missed Three Point Jumper.,home,[{'id': '5136989'}],True,3,3,5136989,42,17,1006,558,JumpShot,,401819779
401819779114122103,Rachel Kaus missed Layup.,away,[{'id': '5176408'}],True,2,3,5176408,24,4,1005,572,LayUpShot,,401819779
401819779114122400,Paige Engels missed Three Point Jumper.,away,[{'id': '5241809'}],True,3,3,5241809,48,4,1006,558,JumpShot,,401819779
401819779114122471,Carla Viegas missed Three Point Jumper.,home,[{'id': '5174412'}],True,3,3,5174412,45,12,1006,558,JumpShot,,401819779
401819779114122571,Fatima Diakhate made Free Throw.,home,[{'id': '5105422'}],True,1,3,5105422,25,0,1001,540,MadeFreeThrow,True,401819779
401819779114122636,Fatima Diakhate made Free Throw.,home,[{'id': '5105422'}],True,1,3,5105422,25,0,1001,540,MadeFreeThrow,True,401819779
401819779114122993,Carla Viegas missed Three Point Jumper.,home,[{'id': '5174412'}],True,3,3,5174412,3,11,1006,558,JumpShot,,401819779
401819779114123177,Lauren Rust missed Three Point Jumper.,home,[{'id': '5174429'}],True,3,3,5174429,3,10,1006,558,JumpShot,,401819779
401819779114123300,Paige Engels missed Jumper.,away,[{'id': '5241809'}],True,2,3,5241809,14,8,1005,558,JumpShot,,401819779
401819779114123358,Fatima Diakhate made Layup. Assisted by Angel Jones.,home,"[{'id': '5105422'}, {'id': '5109408'}]",True,2,3,5105422,26,3,1002,572,LayUpShot,True,401819779
401819779114124768,Carla Viegas made Three Point Jumper. Assisted by Jayda Queeley.,home,"[{'id': '5174412'}, {'id': '5312407'}]",True,3,3,5174412,47,7,1003,558,JumpShot,True,401819779
401819779114124915,Fatima Diakhate made Layup. Assisted by Lauren Rust.,home,"[{'id': '5105422'}, {'id': '5174429'}]",True,2,3,5105422,26,3,1002,572,LayUpShot,True,401819779
401819779114126463,Emily Pape made Three Point Jumper. Assisted by Rachel Kaus.,away,"[{'id': '5108938'}, {'id': '5176408'}]",True,3,3,5108938,3,7,1003,558,JumpShot,True,401819779
401819779114126711,Carla Viegas missed Three Point Jumper.,home,[{'id': '5174412'}],True,3,3,5174412,30,24,1006,558,JumpShot,,401819779
401819779114126935,Emily Pape missed Three Point Jumper.,away,[{'id': '5108938'}],True,3,3,5108938,6,14,1006,558,JumpShot,,401819779
401819779114127062,Nylah Wilson missed Jumper.,home,[{'id': '5312406'}],True,2,3,5312406,16,17,1005,558,JumpShot,,401819779
401819779114127182,Clarke Jackson made Jumper.,away,[{'id': '5176410'}],True,2,3,5176410,36,3,1002,558,JumpShot,True,401819779
401819779114127416,Nylah Wilson missed Jumper.,home,[{'id': '5312406'}],True,2,3,5312406,36,4,1005,558,JumpShot,,401819779
401819779114127421,Nylah Wilson made Layup.,home,[{'id': '5312406'}],True,2,3,5312406,28,4,1002,572,LayUpShot,True,401819779
401819779114127629,Kelsey Langston missed Three Point Jumper.,away,[{'id': '5241812'}],True,3,3,5241812,32,24,1006,558,JumpShot,,401819779
401819779114127762,Lauren Rust missed Jumper.,home,[{'id': '5174429'}],True,2,3,5174429,17,16,1005,558,JumpShot,,401819779
401819779114127820,Paige Engels made Three Point Jumper. Assisted by Kelsey Langston.,away,"[{'id': '5241809'}, {'id': '5241812'}]",True,3,3,5241809,37,23,1003,558,JumpShot,True,401819779
401819779114129090,Emily Pape missed Jumper.,away,[{'id': '5108938'}],True,2,4,5108938,15,1,1005,558,JumpShot,,401819779
401819779114129335,Clarke Jackson made Free Throw.,away,[{'id': '5176410'}],True,1,4,5176410,25,0,1001,540,MadeFreeThrow,True,401819779
401819779114129394,Clarke Jackson made Free Throw.,away,[{'id': '5176410'}],True,1,4,5176410,25,0,1001,540,MadeFreeThrow,True,401819779
401819779114129637,Paige Engels missed Layup.,away,[{'id': '5241809'}],True,2,4,5241809,24,5,1005,572,LayUpShot,,401819779
401819779114129686,Nylah Wilson missed Jumper.,home,[{'id': '5312406'}],True,2,4,5312406,33,5,1005,558,JumpShot,,401819779
401819779114129803,Clarke Jackson missed Jumper.,away,[{'id': '5176410'}],True,2,4,5176410,34,3,1005,558,JumpShot,,401819779
401819779114130067,Nylah Wilson missed Layup.,home,[{'id': '5312406'}],True,2,4,5312406,22,4,1005,572,LayUpShot,,401819779
401819779114130304,Rachel Kaus made Three Point Jumper. Assisted by Kelsey Langston.,away,"[{'id': '5176408'}, {'id': '5241812'}]",True,3,4,5176408,15,22,1003,558,JumpShot,True,401819779
401819779114131759,Paige Engels missed Three Point Jumper.,away,[{'id': '5241809'}],True,3,4,5241809,2,3,1006,558,JumpShot,,401819779
401819779114131956,Clarke Jackson missed Layup.,away,[{'id': '5176410'}],True,2,4,5176410,29,5,1005,572,LayUpShot,,401819779
401819779114132181,Paige Engels made Layup.,away,[{'id': '5241809'}],True,2,4,5241809,23,2,1002,572,LayUpShot,True,401819779
401819779114132320,Angel Jones missed Jumper.,home,[{'id': '5109408'}],True,2,4,5109408,28,11,1005,558,JumpShot,,401819779
401819779114132591,Kelsey Langston missed Three Point Jumper.,away,[{'id': '5241812'}],True,3,4,5241812,35,23,1006,558,JumpShot,,401819779
401819779114132994,Rachel Kaus missed Layup.,away,[{'id': '5176408'}],True,2,4,5176408,24,4,1005,572,LayUpShot,,401819779
401819779114133079,Carla Viegas missed Three Point Jumper.,home,[{'id': '5174412'}],True,3,4,5174412,47,4,1006,558,JumpShot,,401819779
401819779114133296,Emily Pape missed Jumper.,away,[{'id': '5108938'}],True,2,4,5108938,12,2,1005,558,JumpShot,,401819779
401819779114133384,Nylah Wilson missed Jumper.,home,[{'id': '5312406'}],True,2,4,5312406,27,5,1005,558,JumpShot,,401819779
401819779114133529,Rachel Kaus made Layup. Assisted by Kelsey Langston.,away,"[{'id': '5176408'}, {'id': '5241812'}]",True,2,4,5176408,23,3,1002,572,LayUpShot,True,401819779
401819779114133855,Paige Engels missed Three Point Jumper.,away,[{'id': '5241809'}],True,3,4,5241809,3,5,1006,558,JumpShot,,401819779
401819779114133945,Carla Viegas made Three Point Jumper. Assisted by Jayda Queeley.,home,"[{'id': '5174412'}, {'id': '5312407'}]",True,3,4,5174412,43,14,1003,558,JumpShot,True,401819779
401819779114134419,Clarke Jackson missed Free Throw.,away,[{'id': '5176410'}],True,1,4,5176410,25,0,1004,540,MadeFreeThrow,,401819779
401819779114134568,Clarke Jackson made Free Throw.,away,[{'id': '5176410'}],True,1,4,5176410,25,0,1001,540,MadeFreeThrow,True,401819779
401819779114134708,Jayda Queeley missed Jumper.,home,[{'id': '5312407'}],True,2,4,5312407,23,9,1005,558,JumpShot,,401819779
401819779114134940,Emily Pape missed Free Throw.,away,[{'id': '5108938'}],True,1,4,5108938,25,0,1004,540,MadeFreeThrow,,401819779
401819779114135091,Emily Pape missed Free Throw.,away,[{'id': '5108938'}],True,1,4,5108938,25,0,1004,540,MadeFreeThrow,,401819779
401819779114135416,Carla Viegas made Three Point Jumper. Assisted by Jayda Queeley.,home,"[{'id': '5174412'}, {'id': '5312407'}]",True,3,4,5174412,2,2,1003,558,JumpShot,True,401819779
401819779114135544,Paige Engels made Layup.,away,[{'id': '5241809'}],True,2,4,5241809,27,2,1002,572,LayUpShot,True,401819779
401819779114136403,Fatima Diakhate made Layup. Assisted by Mikayla Johnson.,home,"[{'id': '5105422'}, {'id': '5136989'}]",True,2,4,5105422,27,2,1002,572,LayUpShot,True,401819779
401819779114138568,Nylah Wilson made Free Throw.,home,[{'id': '5312406'}],True,1,4,5312406,25,0,1001,540,MadeFreeThrow,True,401819779
401819779114138627,Nylah Wilson missed Free Throw.,home,[{'id': '5312406'}],True,1,4,5312406,25,0,1004,540,MadeFreeThrow,,401819779
401819779114138737,Mikayla Johnson missed Free Throw.,home,[{'id': '5136989'}],True,1,4,5136989,25,0,1004,540,MadeFreeThrow,,401819779
401819779114138793,Mikayla Johnson missed Free Throw.,home,[{'id': '5136989'}],True,1,4,5136989,25,0,1004,540,MadeFreeThrow,,401819779
401823237114304955,Kelsey Langston made Three Point Jumper. Assisted by Clarke Jackson.,away,"[{'id': '5241812'}, {'id': '5176410'}]",True,3,1,5241812,46,15,1003,558,JumpShot,True,401823237
401823237114304966,Jenna Van Schaik missed Layup.,home,[{'id': '5116565'}],True,2,1,5116565,22,2,1005,572,LayUpShot,,401823237
401823237114304975,Clarke Jackson made Jumper. Assisted by Emily Pape.,away,"[{'id': '5176410'}, {'id': '5108938'}]",True,2,1,5176410,31,15,1002,558,JumpShot,True,401823237
401823237114304979,Sofia Wilson missed Three Point Jumper.,home,[{'id': '5315195'}],True,3,1,5315195,6,19,1006,558,JumpShot,,401823237
401823237114304990,Rachel Kaus made Layup. Assisted by Emily Pape.,away,"[{'id': '5176408'}, {'id': '5108938'}]",True,2,1,5176408,23,1,1002,572,LayUpShot,True,401823237
401823237114305027,Sofia Wilson missed Layup.,home,[{'id': '5315195'}],True,2,1,5315195,28,1,1005,572,LayUpShot,,401823237
401823237114305066,Rachel Kaus missed Jumper.,away,[{'id': '5176408'}],True,2,1,5176408,25,4,1005,558,JumpShot,,401823237
401823237114305075,Lena Walz missed Three Point Jumper.,home,[{'id': '5240702'}],True,3,1,5240702,19,26,1006,558,JumpShot,,401823237
401823237114305112,Shannon Heine missed Three Point Jumper.,home,[{'id': '5315191'}],True,3,1,5315191,8,18,1006,558,JumpShot,,401823237
401823237114305123,Paige Engels missed Jumper.,away,[{'id': '5241809'}],True,2,1,5241809,19,9,1005,558,JumpShot,,401823237
401823237114305130,Lena Walz made Three Point Jumper. Assisted by Sofia Wilson.,home,"[{'id': '5240702'}, {'id': '5315195'}]",True,3,1,5240702,8,21,1003,558,JumpShot,True,401823237
401823237114305134,Rachel Kaus made Layup. Assisted by Paige Engels.,away,"[{'id': '5176408'}, {'id': '5241809'}]",True,2,1,5176408,29,3,1002,572,LayUpShot,True,401823237
401823237114305141,Shannon Heine missed Three Point Jumper.,home,[{'id': '5315191'}],True,3,1,5315191,2,11,1006,558,JumpShot,,401823237
401823237114305172,Rachel Kaus made Layup.,away,[{'id': '5176408'}],True,2,1,5176408,23,3,1002,572,LayUpShot,True,401823237
401823237114305207,Lena Walz made Free Throw.,home,[{'id': '5240702'}],True,1,1,5240702,25,0,1001,540,MadeFreeThrow,True,401823237
401823237114305208,Lena Walz missed Free Throw.,home,[{'id': '5240702'}],True,1,1,5240702,25,0,1004,540,MadeFreeThrow,,401823237
401823237114305210,Paige Engels made Jumper. Assisted by Kelsey Langston.,away,"[{'id': '5241809'}, {'id': '5241812'}]",True,2,1,5241809,26,15,1002,558,JumpShot,True,401823237
401823237114305228,Cici Hernandez missed Three Point Jumper.,home,[{'id': '5242521'}],True,3,1,5242521,7,18,1006,558,JumpShot,,401823237
401823237114305232,Clarke Jackson made Jumper. Assisted by Paige Engels.,away,"[{'id': '5176410'}, {'id': '5241809'}]",True,2,1,5176410,19,18,1002,558,JumpShot,True,401823237
401823237114305370,Cici Hernandez missed Three Point Jumper.,home,[{'id': '5242521'}],True,3,1,5242521,42,18,1006,558,JumpShot,,401823237
401823237114305379,Erica Hall missed Layup.,home,[{'id': '5242525'}],True,2,1,5242525,22,2,1005,572,LayUpShot,,401823237
401823237114305398,Ally Pape missed Layup.,away,[{'id': '5313307'}],True,2,1,5313307,23,2,1005,572,LayUpShot,,401823237
401823237114305402,Rachel Kaus missed Jumper.,away,[{'id': '5176408'}],True,2,1,5176408,29,1,1005,558,JumpShot,,401823237
401823237114305404,Lena Walz made Three Point Jumper. Assisted by Cici Hernandez.,home,"[{'id': '5240702'}, {'id': '5242521'}]",True,3,1,5240702,42,18,1003,558,JumpShot,True,401823237
401823237114305449,Clarke Jackson made Jumper.,away,[{'id': '5176410'}],True,2,1,5176410,10,3,1002,558,JumpShot,True,401823237
401823237114305461,Sofia Wilson missed Three Point Jumper.,home,[{'id': '5315195'}],True,3,1,5315195,12,22,1006,558,JumpShot,,401823237
401823237114305472,Paige Engels made Jumper.,away,[{'id': '5241809'}],True,2,1,5241809,29,6,1002,558,JumpShot,True,401823237
401823237114305551,Alena Fusetti missed Three Point Jumper.,home,[{'id': '5242522'}],True,3,1,5242522,48,9,1006,558,JumpShot,,401823237
401823237114305555,Lena Walz made Layup.,home,[{'id': '5240702'}],True,2,1,5240702,23,3,1002,572,LayUpShot,True,401823237
401823237114305558,Audrey Chen missed Three Point Jumper.,away,[{'id': '5241811'}],True,3,1,5241811,30,25,1006,558,JumpShot,,401823237
401823237114305642,Grace Renners missed Layup.,away,[{'id': '5313305'}],True,2,2,5313305,27,4,1005,572,LayUpShot,,401823237
401823237114305745,Lauryn Stover missed Three Point Jumper.,home,[{'id': '5109015'}],True,3,2,5109015,4,16,1006,558,JumpShot,,401823237
401823237114305767,Alena Fusetti missed Layup.,home,[{'id': '5242522'}],True,2,2,5242522,26,2,1005,572,LayUpShot,,401823237
401823237114305784,Rachel Kaus missed Layup.,away,[{'id': '5176408'}],True,2,2,5176408,25,3,1005,572,LayUpShot,,401823237
401823237114305758,Alena Fusetti made Layup. Assisted by Lena Walz.,home,"[{'id': '5242522'}, {'id': '5240702'}]",True,2,2,5242522,22,2,1002,572,LayUpShot,True,401823237
401823237114305880,Rachel Kaus made Jumper.,away,[{'id': '5176408'}],True,2,2,5176408,28,15,1002,558,JumpShot,True,401823237
401823237114305883,Lena Walz missed Jumper.,home,[{'id': '5240702'}],True,2,2,5240702,37,2,1005,558,JumpShot,,401823237
401823237114305986,Rachel Kaus missed Layup.,away,[{'id': '5176408'}],True,2,2,5176408,28,3,1005,572,LayUpShot,,401823237
401823237114305999,Rachel Kaus made Jumper. Assisted by Paige Engels.,away,"[{'id': '5176408'}, {'id': '5241809'}]",True,2,2,5176408,30,4,1002,558,JumpShot,True,401823237
401823237114306001,Lena Walz missed Layup.,home,[{'id': '5240702'}],True,2,2,5240702,26,0,1005,572,LayUpShot,,401823237
401823237114306099,Lena Walz missed Jumper.,home,[{'id': '5240702'}],True,2,2,5240702,21,11,1005,558,JumpShot,,401823237
401823237114306206,Emily Pape missed Free Throw.,away,[{'id': '5108938'}],True,1,2,5108938,25,0,1004,540,MadeFreeThrow,,401823237
401823237114306216,Emily Pape missed Free Throw.,away,[{'id': '5108938'}],True,1,2,5108938,25,0,1004,540,MadeFreeThrow,,401823237
401823237114306227,Paige Engels missed Jumper.,away,[{'id': '5241809'}],True,2,2,5241809,21,5,1005,558,JumpShot,,401823237
401823237114306254,Cici Hernandez missed Three Point Jumper.,home,[{'id': '5242521'}],True,3,2,5242521,11,22,1006,558,JumpShot,,401823237
401823237114306308,Erica Hall missed Three Point Jumper.,home,[{'id': '5242525'}],True,3,2,5242525,9,21,1006,558,JumpShot,,401823237
401823237114306329,Erica Hall missed Jumper.,home,[{'id': '5242525'}],True,2,2,5242525,20,0,1005,558,JumpShot,,401823237
401823237114306434,Sofia Wilson made Three Point Jumper. Assisted by Alena Fusetti.,home,"[{'id': '5315195'}, {'id': '5242522'}]",True,3,2,5315195,41,20,1003,558,JumpShot,True,401823237
401823237114306532,Sofia Wilson missed Jumper.,home,[{'id': '5315195'}],True,2,2,5315195,16,3,1005,558,JumpShot,,401823237
401823237114306574,Sofia Wilson made Three Point Jumper. Assisted by Alena Fusetti.,home,"[{'id': '5315195'}, {'id': '5242522'}]",True,3,2,5315195,7,22,1003,558,JumpShot,True,401823237
401823237114306708,Clarke Jackson missed Jumper.,away,[{'id': '5176410'}],True,2,2,5176410,30,16,1005,558,JumpShot,,401823237
401823237114306710,Cici Hernandez made Three Point Jumper. Assisted by Jenna Van Schaik.,home,"[{'id': '5242521'}, {'id': '5116565'}]",True,3,2,5242521,7,18,1003,558,JumpShot,True,401823237
401823237114306812,Emily Pape made Jumper. Assisted by Paige Engels.,away,"[{'id': '5108938'}, {'id': '5241809'}]",True,2,2,5108938,21,14,1002,558,JumpShot,True,401823237
401823237114306803,Jenna Van Schaik missed Three Point Jumper.,home,[{'id': '5116565'}],True,3,2,5116565,45,16,1006,558,JumpShot,,401823237
401823237114307531,Erica Hall missed Three Point Jumper.,home,[{'id': '5242525'}],True,3,3,5242525,16,23,1006,558,JumpShot,,401823237
401823237114307556,Emily Pape missed Layup.,away,[{'id': '5108938'}],True,2,3,5108938,19,3,1005,572,LayUpShot,,401823237
401823237114307575,Jenna Van Schaik made Three Point Jumper. Assisted by Sofia Wilson.,home,"[{'id': '5116565'}, {'id': '5315195'}]",True,3,3,5116565,2,1,1003,558,JumpShot,True,401823237
401823237114307592,Paige Engels made Three Point Jumper. Assisted by Kelsey Langston.,away,"[{'id': '5241809'}, {'id': '5241812'}]",True,3,3,5241809,45,14,1003,558,JumpShot,True,401823237
401823237114307638,Lena Walz made Jumper.,home,[{'id': '5240702'}],True,2,3,5240702,32,3,1002,558,JumpShot,True,401823237
